Date,Open,High,Low,Close,Adj Close,Volume
2019-04-24,16.774999618530273,16.844999313354492,16.5674991607666,16.575000762939453,16.207761764526367,47537600
2019-04-25,16.9424991607666,16.962499618530273,16.50749969482422,16.760000228881836,16.388662338256836,59845200
2019-04-26,16.702499389648438,16.825000762939453,16.274999618530273,16.81999969482422,16.447330474853516,55258400
2019-04-29,16.815000534057617,16.99250030517578,16.735000610351562,16.90999984741211,16.535337448120117,41898800
2019-04-30,16.5,16.602500915527344,16.167499542236328,16.522499084472656,16.156421661376953,63797600
2019-05-01,16.829999923706055,16.977500915527344,16.315000534057617,16.332500457763672,15.970630645751953,62958000
2019-05-02,16.337499618530273,16.582500457763672,15.8125,16.13249969482422,15.77506160736084,70644400
2019-05-03,16.53499984741211,16.9375,16.447500228881836,16.892499923706055,16.518224716186523,54444800
2019-05-06,15.827500343322754,16.655000686645508,15.739999771118164,16.59000015258789,16.222427368164062,80857600
2019-05-07,16.052499771118164,16.2549991607666,15.15999984741211,15.625,15.278806686401367,118764800
2019-05-08,15.467499732971191,15.84749984741211,15.297499656677246,15.487500190734863,15.144353866577148,80618800
2019-05-09,14.989999771118164,15.397500038146973,14.567500114440918,15.242500305175781,14.904783248901367,110208800
2019-05-10,15.0600004196167,15.507499694824219,14.3100004196167,15.28499984741211,14.946340560913086,113929200
2019-05-13,14.119999885559082,14.357500076293945,13.567500114440918,13.704999923706055,13.401347160339355,117460400
2019-05-14,13.904999732971191,14.395000457763672,13.757499694824219,14.135000228881836,13.821820259094238,70096000
2019-05-15,13.864999771118164,14.84749984741211,13.84749984741211,14.72249984741211,14.3963041305542,88080000
2019-05-16,14.75,15.454999923706055,14.702500343322754,15.182499885559082,14.846110343933105,87013200
2019-05-17,14.72249984741211,15.335000038146973,14.667499542236328,14.710000038146973,14.384079933166504,91255200
2019-05-20,14.095000267028809,14.257499694824219,13.8125,13.97249984741211,13.662919998168945,92184400
2019-05-21,14.317500114440918,14.510000228881836,14.182499885559082,14.392499923706055,14.073615074157715,57243600
2019-05-22,14.145000457763672,14.444999694824219,14.140000343322754,14.204999923706055,13.890270233154297,64456400
2019-05-23,13.71500015258789,13.720000267028809,13.27750015258789,13.53499984741211,13.235114097595215,103840400
2019-05-24,13.767499923706055,13.899999618530273,13.470000267028809,13.515000343322754,13.215558052062988,68612800
2019-05-28,13.635000228881836,13.852499961853027,13.357500076293945,13.369999885559082,13.073769569396973,58451600
2019-05-29,13.1225004196167,13.25,12.8149995803833,13.03499984741211,12.74619197845459,88960800
2019-05-30,13.132499694824219,13.295000076293945,12.960000038146973,13.1899995803833,12.897757530212402,68214000
2019-05-31,12.717499732971191,12.852499961853027,12.53499984741211,12.555000305175781,12.276826858520508,70300400
2019-06-03,12.454999923706055,12.550000190734863,11.532500267028809,11.7524995803833,11.492107391357422,120906400
2019-06-04,12.100000381469727,12.720000267028809,11.977499961853027,12.704999923706055,12.423504829406738,81934800
2019-06-05,13.072500228881836,13.079999923706055,12.592499732971191,12.984999656677246,12.69729995727539,76158400
2019-06-06,13.050000190734863,13.387499809265137,12.8774995803833,13.28499984741211,12.990652084350586,50151200
2019-06-07,13.5,14.229999542236328,13.454999923706055,14.042499542236328,13.731369972229004,75774000
2019-06-10,14.34000015258789,14.954999923706055,14.34000015258789,14.555000305175781,14.232515335083008,91636000
2019-06-11,15.015000343322754,15.092499732971191,14.462499618530273,14.609999656677246,14.286295890808105,68723600
2019-06-12,14.482500076293945,14.574999809265137,14.274999618530273,14.362500190734863,14.044280052185059,55088000
2019-06-13,14.532500267028809,14.707500457763672,14.444999694824219,14.59749984741211,14.274073600769043,49279600
2019-06-14,14.367500305175781,14.524999618530273,14.2475004196167,14.407500267028809,14.088282585144043,38572400
2019-06-17,14.4975004196167,14.792499542236328,14.460000038146973,14.670000076293945,14.344965934753418,37525200
2019-06-18,15.1875,15.6225004196167,15.077500343322754,15.305000305175781,14.965897560119629,70914800
2019-06-19,15.382499694824219,15.59000015258789,15.100000381469727,15.484999656677246,15.141907691955566,68489600
2019-06-20,16.122499465942383,16.13249969482422,15.557499885559082,15.90999984741211,15.557491302490234,59677600
2019-06-21,15.827500343322754,16.135000228881836,15.737500190734863,15.837499618530273,15.48659896850586,52323200
2019-06-24,15.922499656677246,15.97249984741211,15.802499771118164,15.832500457763672,15.481710433959961,34469200
2019-06-25,15.795000076293945,15.819999694824219,14.944999694824219,15.022500038146973,14.689657211303711,69811600
2019-06-26,15.305000305175781,15.595000267028809,15.149999618530273,15.212499618530273,14.875446319580078,47057600
2019-06-27,15.3774995803833,15.4975004196167,15.262499809265137,15.3774995803833,15.03679084777832,37635200
2019-06-28,15.494999885559082,15.547499656677246,15.27750015258789,15.442500114440918,15.100350379943848,49466400
2019-07-01,16.325000762939453,16.387500762939453,15.84749984741211,16.0575008392334,15.701725959777832,72410400
2019-07-02,16.040000915527344,16.252500534057617,15.90999984741211,16.252500534057617,15.892403602600098,40624400
2019-07-03,16.354999542236328,16.612499237060547,16.315000534057617,16.612499237060547,16.244428634643555,33563600
2019-07-05,16.272499084472656,16.59749984741211,16.077499389648438,16.5049991607666,16.13930892944336,58422400
2019-07-08,16.197500228881836,16.200000762939453,15.954999923706055,16.157499313354492,15.799508094787598,52893600
2019-07-09,15.917499542236328,16.454999923706055,15.882499694824219,16.399999618530273,16.036638259887695,44297600
2019-07-10,16.700000762939453,17.022499084472656,16.600000381469727,16.885000228881836,16.51089096069336,77054800
2019-07-11,16.967500686645508,17.075000762939453,16.677499771118164,16.84000015258789,16.466888427734375,63924800
2019-07-12,16.887500762939453,17.127500534057617,16.844999313354492,17.122499465942383,16.74312973022461,44596400
2019-07-15,17.239999771118164,17.297500610351562,17.102500915527344,17.267499923706055,16.88491439819336,36697200
2019-07-16,17.212499618530273,17.270000457763672,16.860000610351562,17.022499084472656,16.645341873168945,55996000
2019-07-17,17.030000686645508,17.107500076293945,16.760000228881836,16.770000457763672,16.398439407348633,46254000
2019-07-18,16.522499084472656,16.915000915527344,16.357500076293945,16.842500686645508,16.469331741333008,67784000
2019-07-19,17.174999237060547,17.174999237060547,16.392499923706055,16.434999465942383,16.070859909057617,70389600
2019-07-22,16.559999465942383,16.9325008392334,16.55500030517578,16.822500228881836,16.449777603149414,47753200
2019-07-23,17.102500915527344,17.155000686645508,16.760000228881836,17.147499084472656,16.767574310302734,58024800
2019-07-24,16.959999084472656,17.512500762939453,16.950000762939453,17.512500762939453,17.124488830566406,54622400
2019-07-25,17.334999084472656,17.337499618530273,16.90999984741211,17.012500762939453,16.63556480407715,75037600
2019-07-26,17.325000762939453,17.59749984741211,17.30500030517578,17.517499923706055,17.129379272460938,55739200
2019-07-29,17.489999771118164,17.489999771118164,17.017499923706055,17.354999542236328,16.970476150512695,56637600
2019-07-30,16.954999923706055,17.31999969482422,16.915000915527344,17.122499465942383,16.74312973022461,55752000
2019-07-31,17.25749969482422,17.287500381469727,15.925000190734863,16.399999618530273,16.036638259887695,98170400
2019-08-01,16.489999771118164,17.399999618530273,15.90999984741211,16.170000076293945,15.81173038482666,149192400
2019-08-02,15.800000190734863,15.857500076293945,15.149999618530273,15.430000305175781,15.088128089904785,123460000
2019-08-05,14.484999656677246,14.484999656677246,13.420000076293945,13.8100004196167,13.504020690917969,151242400
2019-08-06,14.180000305175781,14.494999885559082,13.875,14.3774995803833,14.058948516845703,106770400
2019-08-07,13.90250015258789,14.657500267028809,13.574999809265137,14.587499618530273,14.264293670654297,153954400
2019-08-08,14.8100004196167,15.557499885559082,14.672499656677246,15.552499771118164,15.207914352416992,109528000
2019-08-09,15.3149995803833,15.479999542236328,14.742500305175781,15.092499732971191,14.75810432434082,110683200
2019-08-12,14.819999694824219,14.957500457763672,14.380000114440918,14.587499618530273,14.264293670654297,106655600
2019-08-13,14.5600004196167,15.84749984741211,14.5,15.545000076293945,15.200579643249512,119629600
2019-08-14,14.787500381469727,14.9350004196167,14.0649995803833,14.15250015258789,13.838932037353516,152465200
2019-08-15,14.225000381469727,14.329999923706055,13.767499923706055,14.092499732971191,13.780261039733887,104469600
2019-08-16,14.444999694824219,14.8725004196167,14.444999694824219,14.742500305175781,14.415860176086426,82202800
2019-08-19,15.367500305175781,15.5600004196167,15.242500305175781,15.432499885559082,15.090572357177734,60022000
2019-08-20,15.352499961853027,15.512499809265137,15.102499961853027,15.114999771118164,14.780107498168945,62632000
2019-08-21,15.507499694824219,15.647500038146973,15.342499732971191,15.5,15.156578063964844,50740800
2019-08-22,15.59000015258789,15.697500228881836,14.982500076293945,15.350000381469727,15.009900093078613,76314800
2019-08-23,15.032500267028809,15.449999809265137,13.770000457763672,13.944999694824219,13.636030197143555,151175200
2019-08-26,14.3725004196167,14.515000343322754,14.114999771118164,14.510000228881836,14.188511848449707,73292800
2019-08-27,14.8125,14.890000343322754,14.25,14.422499656677246,14.102950096130371,77289600
2019-08-28,14.27750015258789,14.642499923706055,14.0625,14.567500114440918,14.24473762512207,63912400
2019-08-29,15.104999542236328,15.357500076293945,14.9350004196167,15.229999542236328,14.892558097839355,70761600
2019-08-30,15.479999542236328,15.482500076293945,14.864999771118164,15.1225004196167,14.787442207336426,68051600
2019-09-03,14.822500228881836,15.045000076293945,14.52750015258789,14.682499885559082,14.357190132141113,64392800
2019-09-04,15.095000267028809,15.342499732971191,14.979999542236328,15.300000190734863,14.961008071899414,50232400
2019-09-05,15.805000305175781,16.27750015258789,15.779999732971191,16.145000457763672,15.787286758422852,63372000
2019-09-06,16.212499618530273,16.239999771118164,15.989999771118164,16.100000381469727,15.74328327178955,57519200
2019-09-09,16.24250030517578,16.267499923706055,15.742500305175781,15.9975004196167,15.643054008483887,56156400
2019-09-10,15.734999656677246,15.869999885559082,15.420000076293945,15.864999771118164,15.51348876953125,68382800
2019-09-11,15.9375,16.322500228881836,15.832500457763672,16.292499542236328,15.931517601013184,55700400
2019-09-12,16.594999313354492,16.8700008392334,16.422500610351562,16.4950008392334,16.129533767700195,69965600
2019-09-13,16.424999237060547,16.53499984741211,16.25,16.31999969482422,15.95841121673584,53805200
2019-09-16,15.9975004196167,16.19499969482422,15.949999809265137,16.094999313354492,15.738391876220703,48562000
2019-09-17,16.09000015258789,16.322500228881836,15.994999885559082,16.3075008392334,15.946186065673828,45398000
2019-09-18,16.21500015258789,16.3174991607666,15.6875,16.297500610351562,15.936408042907715,71031600
2019-09-19,16.38249969482422,16.672500610351562,16.274999618530273,16.3700008392334,16.007301330566406,66385200
2019-09-20,16.440000534057617,16.487499237060547,15.6850004196167,15.854999542236328,15.503711700439453,61756400
2019-09-23,15.819999694824219,16.010000228881836,15.675000190734863,15.869999885559082,15.518379211425781,44704800
2019-09-24,16.087499618530273,16.184999465942383,15.03499984741211,15.242500305175781,14.904783248901367,101882800
2019-09-25,15.1899995803833,15.859999656677246,14.807499885559082,15.729999542236328,15.38148021697998,76152000
2019-09-26,15.682499885559082,15.71500015258789,15.21500015258789,15.572500228881836,15.227471351623535,68107200
2019-09-27,15.637499809265137,15.662500381469727,14.664999961853027,15.007499694824219,14.674988746643066,94246000
2019-09-30,15.149999618530273,15.479999542236328,15.069999694824219,15.407500267028809,15.066126823425293,58551600
2019-10-01,15.579999923706055,15.837499618530273,14.954999923706055,15.03499984741211,14.70188045501709,79227200
2019-10-02,14.732500076293945,14.732500076293945,14.005000114440918,14.265000343322754,13.94894027709961,135412000
2019-10-03,14.255000114440918,14.742500305175781,13.727499961853027,14.734999656677246,14.408526420593262,120260800
2019-10-04,14.927499771118164,15.420000076293945,14.897500038146973,15.354999542236328,15.014788627624512,84488800
2019-10-07,15.21500015258789,15.582500457763672,15.135000228881836,15.212499618530273,14.875446319580078,81265200
2019-10-08,14.90999984741211,15.119999885559082,14.5,14.520000457763672,14.198290824890137,117702800
2019-10-09,14.899999618530273,15.15250015258789,14.765000343322754,14.960000038146973,14.628540992736816,76134800
2019-10-10,14.962499618530273,15.467499732971191,14.920000076293945,15.287500381469727,14.948785781860352,88119600
2019-10-11,15.805000305175781,16.25,15.78499984741211,15.859999656677246,15.508600234985352,111254800
2019-10-14,15.8125,16.02750015258789,15.765000343322754,15.8774995803833,15.525712013244629,45746800
2019-10-15,16.020000457763672,16.587499618530273,15.992500305175781,16.479999542236328,16.1148624420166,70360800
2019-10-16,16.30500030517578,16.477500915527344,16.197500228881836,16.357500076293945,15.99507999420166,58596800
2019-10-17,16.639999389648438,16.71500015258789,16.28499984741211,16.469999313354492,16.105085372924805,60919600
2019-10-18,16.405000686645508,16.50749969482422,15.7475004196167,15.9975004196167,15.643054008483887,77222000
2019-10-21,16.25749969482422,16.454999923706055,16.107500076293945,16.420000076293945,16.056194305419922,47088000
2019-10-22,16.59000015258789,16.6825008392334,16.020000457763672,16.040000915527344,15.684613227844238,62511600
2019-10-23,15.927499771118164,16.127500534057617,15.850000381469727,16.114999771118164,15.757950782775879,48452800
2019-10-24,16.467500686645508,16.610000610351562,16.24250030517578,16.577499389648438,16.210201263427734,61242400
2019-10-25,16.322500228881836,16.997499465942383,16.3125,16.954999923706055,16.5793399810791,64588800
2019-10-28,17.21500015258789,17.542499542236328,17.21500015258789,17.47249984741211,17.08537483215332,55798000
2019-10-29,17.387500762939453,17.462499618530273,17.0575008392334,17.06999969482422,16.691791534423828,53514000
2019-10-30,17.15999984741211,17.395000457763672,16.86750030517578,17.309999465942383,16.926471710205078,59492400
2019-10-31,17.4424991607666,17.479999542236328,17.02750015258789,17.322500228881836,16.938697814941406,61648000
2019-11-01,17.552499771118164,17.797500610351562,17.47249984741211,17.792499542236328,17.398283004760742,57526400
2019-11-04,18.15250015258789,18.24250030517578,18.030000686645508,18.110000610351562,17.70874786376953,49963200
2019-11-05,18.1924991607666,18.2450008392334,17.97249984741211,18.13249969482422,17.73074722290039,51614800
2019-11-06,18.087499618530273,18.094999313354492,17.762500762939453,18.017499923706055,17.61829948425293,57664800
2019-11-07,18.302499771118164,18.549999237060547,18.042499542236328,18.200000762939453,17.796756744384766,62859600
2019-11-08,18.092500686645508,18.422500610351562,17.957500457763672,18.415000915527344,18.006990432739258,40803600
2019-11-11,18.142499923706055,18.364999771118164,18.0625,18.337499618530273,17.931209564208984,38046400
2019-11-12,18.3799991607666,18.68000030517578,18.299999237060547,18.487499237060547,18.077882766723633,64346000
2019-11-13,18.3075008392334,18.5575008392334,18.264999389648438,18.459999084472656,18.050992965698242,55879200
2019-11-14,18.297500610351562,18.49250030517578,18.127500534057617,18.454999923706055,18.046106338500977,53325600
2019-11-15,18.77750015258789,18.834999084472656,18.614999771118164,18.802499771118164,18.385906219482422,45293200
2019-11-18,18.77750015258789,18.9950008392334,18.545000076293945,18.899999618530273,18.481245040893555,48348000
2019-11-19,19.11750030517578,19.11750030517578,18.772499084472656,18.977500915527344,18.557029724121094,56060000
2019-11-20,18.837499618530273,19.00749969482422,18.204999923706055,18.645000457763672,18.231897354125977,75190000
2019-11-21,18.579999923706055,18.612499237060547,18.337499618530273,18.5,18.090110778808594,45329600
2019-11-22,18.639999389648438,18.677499771118164,18.24250030517578,18.549999237060547,18.138999938964844,41834000
2019-11-25,18.780000686645508,19.204999923706055,18.774999618530273,19.1924991607666,18.76726722717285,40039200
2019-11-26,19.227500915527344,19.377500534057617,19.149999618530273,19.3075008392334,18.879716873168945,41845200
2019-11-27,19.44499969482422,19.704999923706055,19.3799991607666,19.697500228881836,19.26107406616211,40778400
2019-11-29,19.552499771118164,19.642499923706055,19.399999618530273,19.434999465942383,19.004392623901367,26898000
2019-12-02,19.434999465942383,19.447500228881836,18.50749969482422,18.809999465942383,18.393239974975586,75907600
2019-12-03,18.075000762939453,18.407499313354492,17.77750015258789,18.387500762939453,17.980098724365234,78026000
2019-12-04,18.672500610351562,18.792499542236328,18.584999084472656,18.65999984741211,18.246562957763672,43829600
2019-12-05,18.854999542236328,18.857500076293945,18.49250030517578,18.75749969482422,18.341901779174805,44540400
2019-12-06,19.170000076293945,19.405000686645508,19.135000228881836,19.337499618530273,18.90904998779297,46470800
2019-12-09,19.272499084472656,19.532499313354492,19.079999923706055,19.100000381469727,18.676815032958984,38964400
2019-12-10,19.112499237060547,19.31999969482422,18.920000076293945,19.0575008392334,18.635257720947266,56024000
2019-12-11,19.170000076293945,19.407499313354492,19.09000015258789,19.344999313354492,18.916385650634766,45298000
2019-12-12,19.282499313354492,20.0,19.204999923706055,19.787500381469727,19.349082946777344,91582000
2019-12-13,19.739999771118164,20.18000030517578,19.614999771118164,19.96500015258789,19.522647857666016,80498000
2019-12-16,20.354999542236328,20.642499923706055,20.34000015258789,20.537500381469727,20.08246612548828,49694000
2019-12-17,20.642499923706055,20.697500228881836,20.5,20.565000534057617,20.109355926513672,42274400
2019-12-18,20.662500381469727,20.81999969482422,20.584999084472656,20.612499237060547,20.15580177307129,35704000
2019-12-19,20.665000915527344,21.045000076293945,20.665000915527344,21.032499313354492,20.566495895385742,41692400
2019-12-20,21.3075008392334,21.3799991607666,21.149999618530273,21.282499313354492,20.810958862304688,49774000
2019-12-23,21.5049991607666,21.545000076293945,21.392499923706055,21.440000534057617,20.964969635009766,36213600
2019-12-24,21.487499237060547,21.517499923706055,21.3125,21.459999084472656,20.99211311340332,19949200
2019-12-26,21.5575008392334,22.02750015258789,21.5575008392334,22.017499923706055,21.537458419799805,32129200
2019-12-27,22.252500534057617,22.264999389648438,21.787500381469727,21.952499389648438,21.473876953125,49875200
2019-12-30,21.9325008392334,21.96500015258789,21.200000762939453,21.514999389648438,21.045913696289062,56452800
2019-12-31,21.325000762939453,21.690000534057617,21.21500015258789,21.637500762939453,21.16574478149414,42190000
2020-01-02,22.177499771118164,22.709999084472656,22.05500030517578,22.709999084472656,22.214859008789062,65536000
2020-01-03,21.822500228881836,22.5,21.809999465942383,22.092500686645508,21.610824584960938,72590000
2020-01-06,21.5674991607666,22.520000457763672,21.487499237060547,22.512500762939453,22.021665573120117,64047600
2020-01-07,22.53499984741211,22.69499969482422,22.290000915527344,22.485000610351562,21.994766235351562,53849600
2020-01-08,22.489999771118164,23.31999969482422,22.38249969482422,23.002500534057617,22.50098419189453,79582400
2020-01-09,23.5575008392334,23.71500015258789,23.18000030517578,23.582500457763672,23.068340301513672,72711600
2020-01-10,23.84749984741211,23.86750030517578,23.282499313354492,23.389999389648438,22.880035400390625,68802000
2020-01-13,23.6825008392334,24.219999313354492,23.577499389648438,24.207500457763672,23.679710388183594,58279200
2020-01-14,24.145000457763672,24.287500381469727,23.80500030517578,23.924999237060547,23.403369903564453,72868800
2020-01-15,23.94499969482422,24.282499313354492,23.704999923706055,23.940000534057617,23.418045043945312,66501600
2020-01-16,24.27750015258789,24.622499465942383,24.13249969482422,24.607500076293945,24.07098960876465,60550400
2020-01-17,24.927499771118164,25.03499984741211,24.565000534057617,24.975000381469727,24.430477142333984,72201200
2020-01-21,24.75749969482422,25.127500534057617,24.739999771118164,24.962499618530273,24.418251037597656,69441200
2020-01-22,25.3075008392334,25.572500228881836,25.045000076293945,25.13249969482422,24.584545135498047,68074400
2020-01-23,25.082500457763672,25.397499084472656,24.74250030517578,25.364999771118164,24.811973571777344,71794400
2020-01-24,25.725000381469727,25.802499771118164,24.377500534057617,24.707500457763672,24.16880989074707,119687200
2020-01-27,23.0625,23.587499618530273,22.545000076293945,23.18000030517578,22.67461395263672,99313200
2020-01-28,23.662500381469727,24.417499542236328,23.4950008392334,24.25749969482422,23.728622436523438,85931200
2020-01-29,24.657499313354492,24.739999771118164,24.045000076293945,24.344999313354492,23.8142147064209,68938800
2020-01-30,23.899999618530273,24.649999618530273,23.662500381469727,24.6200008392334,24.08321762084961,100124800
