Date,Open,High,Low,Close,Adj Close,Volume
2020-01-16,13463.4599609375,13492.740234375,13382.98046875,13429.4296875,13429.4296875,39611800
2020-01-17,13513.48046875,13557.7802734375,13497.2998046875,13526.1298828125,13526.1298828125,86342800
2020-01-20,13503.830078125,13550.830078125,13487.2099609375,13548.9404296875,13548.9404296875,52882400
2020-01-21,13456.900390625,13560.6796875,13443.25,13555.8701171875,13555.8701171875,64630900
2020-01-22,13601.650390625,13640.0595703125,13498.0302734375,13515.75,13515.75,73130700
2020-01-23,13455.900390625,13486.1396484375,13382.23046875,13388.419921875,13388.419921875,90749900
2020-01-24,13512.83984375,13604.849609375,13510.7900390625,13576.6796875,13576.6796875,87986400
2020-01-27,13374.990234375,13399.419921875,13195.2802734375,13204.76953125,13204.76953125,101409200
2020-01-28,13274.009765625,13327.1201171875,13163.3603515625,13323.6904296875,13323.6904296875,91825300
2020-01-29,13316.419921875,13371.2998046875,13296.0302734375,13345.0,13345.0,67876800
2020-01-30,13186.490234375,13262.1796875,13118.9697265625,13157.1201171875,13157.1201171875,100706100
2020-01-31,13196.7998046875,13208.4697265625,12973.7001953125,12981.9697265625,12981.9697265625,106903800
2020-02-03,13033.169921875,13077.5703125,12987.5302734375,13045.1904296875,13045.1904296875,81389100
2020-02-04,13135.6103515625,13282.6298828125,13131.0703125,13281.740234375,13281.740234375,80887400
2020-02-05,13224.26953125,13488.580078125,13223.1396484375,13478.330078125,13478.330078125,108453900
2020-02-06,13570.330078125,13606.9697265625,13533.66015625,13574.8203125,13574.8203125,114567900
2020-02-07,13530.76953125,13551.0302734375,13463.98046875,13513.8095703125,13513.8095703125,87036900
2020-02-10,13476.0,13501.740234375,13445.41015625,13494.0302734375,13494.0302734375,60456500
2020-02-11,13604.740234375,13668.4296875,13557.9599609375,13627.83984375,13627.83984375,104753500
2020-02-12,13671.150390625,13758.7001953125,13658.150390625,13749.7802734375,13749.7802734375,86733300
2020-02-13,13695.9296875,13745.4296875,13576.9599609375,13745.4296875,13745.4296875,92087000
2020-02-14,13756.4697265625,13788.509765625,13728.1201171875,13744.2099609375,13744.2099609375,66314900
2020-02-17,13770.669921875,13795.240234375,13754.0400390625,13783.8896484375,13783.8896484375,57400100
2020-02-18,13668.9404296875,13731.3896484375,13660.4501953125,13681.1904296875,13681.1904296875,82088700
2020-02-19,13751.0498046875,13789.0,13710.7802734375,13789.0,13789.0,90192900
2020-02-20,13774.4404296875,13788.41015625,13664.0,13664.0,13664.0,86435200
2020-02-21,13609.9404296875,13689.23046875,13500.5,13579.330078125,13579.330078125,108765400
2020-02-24,13231.3798828125,13236.580078125,12982.1396484375,13035.240234375,13035.240234375,165148900
2020-02-25,13132.0400390625,13132.0400390625,12778.66015625,12790.490234375,12790.490234375,129552500
2020-02-26,12682.16015625,12849.169921875,12368.0498046875,12774.8798828125,12774.8798828125,163618900
2020-02-27,12526.599609375,12593.6201171875,12211.6298828125,12367.4599609375,12367.4599609375,191240900
2020-02-28,11891.8701171875,12008.58984375,11724.1201171875,11890.349609375,11890.349609375,274623700
2020-03-02,12030.26953125,12121.599609375,11624.6298828125,11857.8701171875,11857.8701171875,207214100
2020-03-03,12013.0595703125,12272.990234375,11906.8203125,11985.3896484375,11985.3896484375,195936600
2020-03-04,11992.58984375,12199.8203125,11929.240234375,12127.6904296875,12127.6904296875,147845700
2020-03-05,12191.41015625,12207.76953125,11844.8798828125,11944.7197265625,11944.7197265625,148086000
2020-03-06,11694.5595703125,11769.849609375,11447.2001953125,11541.8701171875,11541.8701171875,195038500
2020-03-09,10690.080078125,10995.2197265625,10556.6396484375,10625.01953125,10625.01953125,305324300
2020-03-10,10724.98046875,11032.2900390625,10423.900390625,10475.490234375,10475.490234375,267400800
2020-03-11,10601.849609375,10761.4296875,10390.509765625,10438.6796875,10438.6796875,216708900
2020-03-12,9863.990234375,9932.5595703125,9139.1201171875,9161.1298828125,9161.1298828125,390477000
2020-03-13,9480.7802734375,9985.740234375,9064.6796875,9232.080078125,9232.080078125,325900900
2020-03-16,8728.48046875,8967.1103515625,8255.650390625,8742.25,8742.25,302202400
2020-03-17,9141.169921875,9145.9296875,8423.5595703125,8939.099609375,8939.099609375,220092600
2020-03-18,8613.349609375,8670.41015625,8400.1796875,8441.7099609375,8441.7099609375,207558900
2020-03-19,8495.9404296875,8668.48046875,8257.5302734375,8610.4296875,8610.4296875,205539300
2020-03-20,9080.490234375,9201.0703125,8838.2998046875,8928.9501953125,8928.9501953125,286466000
2020-03-23,8536.330078125,9071.1396484375,8480.2802734375,8741.150390625,8741.150390625,197208600
2020-03-24,9242.0595703125,9700.5703125,9102.169921875,9700.5703125,9700.5703125,203840700
2020-03-25,9987.3701171875,10137.6201171875,9460.91015625,9874.259765625,9874.259765625,204692500
2020-03-26,9621.240234375,10000.9599609375,9526.169921875,10000.9599609375,10000.9599609375,160450300
2020-03-27,9793.5,9886.1796875,9541.830078125,9632.51953125,9632.51953125,156138300
2020-03-30,9725.8798828125,9817.509765625,9453.7900390625,9815.9697265625,9815.9697265625,131120200
2020-03-31,9970.7900390625,10096.419921875,9703.8798828125,9935.83984375,9935.83984375,151505700
2020-04-01,9610.669921875,9686.4599609375,9498.0498046875,9544.75,9544.75,132862200
2020-04-02,9587.4501953125,9650.26953125,9337.01953125,9570.8203125,9570.8203125,144225800
2020-04-03,9535.26953125,9626.7197265625,9470.2001953125,9525.76953125,9525.76953125,116245300
2020-04-06,9889.0302734375,10097.3095703125,9841.490234375,10075.169921875,10075.169921875,126692200
2020-04-07,10464.1103515625,10590.41015625,10225.01953125,10356.7001953125,10356.7001953125,149513100
2020-04-08,10301.5595703125,10340.7900390625,10198.2197265625,10332.8896484375,10332.8896484375,102430700
2020-04-09,10490.650390625,10649.7900390625,10311.7001953125,10564.740234375,10564.740234375,134477100
2020-04-14,10733.9697265625,10820.169921875,10658.9599609375,10696.5595703125,10696.5595703125,106043700
2020-04-15,10678.1904296875,10678.1904296875,10243.1103515625,10279.759765625,10279.759765625,133088500
2020-04-16,10420.259765625,10438.3701171875,10236.240234375,10301.5400390625,10301.5400390625,106131500
2020-04-17,10607.349609375,10756.7802734375,10542.7099609375,10625.7802734375,10625.7802734375,143341400
2020-04-20,10704.349609375,10707.3095703125,10444.5498046875,10675.900390625,10675.900390625,103611100
2020-04-21,10519.4404296875,10524.73046875,10249.849609375,10249.849609375,10249.849609375,121194400
2020-04-22,10370.25,10425.01953125,10321.2001953125,10415.0302734375,10415.0302734375,92389500
2020-04-23,10437.3798828125,10608.3896484375,10325.1103515625,10513.7900390625,10513.7900390625,97907700
2020-04-24,10299.3095703125,10486.4697265625,10299.3095703125,10336.08984375,10336.08984375,120035000
2020-04-27,10551.0703125,10660.3603515625,10523.099609375,10659.990234375,10659.990234375,122476600
2020-04-28,10658.4697265625,10897.8203125,10651.580078125,10795.6298828125,10795.6298828125,146549900
2020-04-29,10812.740234375,11125.349609375,10789.51953125,11107.740234375,11107.740234375,145350700
2020-04-30,11195.2099609375,11235.5703125,10839.2998046875,10861.6396484375,10861.6396484375,162733400
2020-05-04,10543.3603515625,10578.4296875,10426.0595703125,10466.7998046875,10466.7998046875,140425100
2020-05-05,10627.0703125,10736.9501953125,10518.9404296875,10729.4599609375,10729.4599609375,103766700
2020-05-06,10716.509765625,10773.8603515625,10598.900390625,10606.2001953125,10606.2001953125,94905700
2020-05-07,10640.76953125,10761.8603515625,10617.23046875,10759.26953125,10759.26953125,102151600
2020-05-08,10882.4404296875,10918.3203125,10819.0703125,10904.48046875,10904.48046875,81795700
2020-05-11,10948.240234375,10986.2197265625,10740.8203125,10824.990234375,10824.990234375,88080900
2020-05-12,10777.740234375,10886.009765625,10772.580078125,10819.5,10819.5,88857600
2020-05-13,10669.990234375,10698.1298828125,10530.3203125,10542.66015625,10542.66015625,108739000
2020-05-14,10418.0400390625,10474.080078125,10160.8896484375,10337.01953125,10337.01953125,133623600
2020-05-15,10470.849609375,10547.1904296875,10382.5400390625,10465.169921875,10465.169921875,116082600
2020-05-18,10683.8603515625,11089.5,10677.51953125,11058.8701171875,11058.8701171875,118984900
2020-05-19,11200.919921875,11201.1796875,10936.0703125,11075.2900390625,11075.2900390625,125543400
2020-05-20,11029.330078125,11246.91015625,10978.5703125,11223.7099609375,11223.7099609375,98827200
2020-05-21,11088.1201171875,11194.919921875,11036.91015625,11065.9296875,11065.9296875,73570300
2020-05-22,10896.2802734375,11138.150390625,10867.169921875,11073.8701171875,11073.8701171875,86150600
2020-05-25,11186.0400390625,11391.2802734375,11118.1201171875,11391.2802734375,11391.2802734375,72133500
2020-05-26,11488.990234375,11544.349609375,11429.8798828125,11504.650390625,11504.650390625,124580900
2020-05-27,11530.2001953125,11747.2001953125,11519.76953125,11657.6904296875,11657.6904296875,168966900
2020-05-28,11746.7802734375,11813.1396484375,11654.830078125,11781.1298828125,11781.1298828125,124127000
2020-05-29,11649.3701171875,11729.98046875,11575.740234375,11586.849609375,11586.849609375,170600400
2020-06-02,11896.7001953125,12055.5703125,11850.33984375,12021.2802734375,12021.2802734375,143102700
2020-06-03,12147.1201171875,12507.41015625,12133.7001953125,12487.3603515625,12487.3603515625,152036900
2020-06-04,12390.0302734375,12558.240234375,12326.4404296875,12430.5595703125,12430.5595703125,138856600
2020-06-05,12565.16015625,12858.7900390625,12560.1904296875,12847.6796875,12847.6796875,168928500
2020-06-08,12722.6796875,12913.1298828125,12670.9501953125,12819.58984375,12819.58984375,140371700
2020-06-09,12859.830078125,12864.91015625,12502.4501953125,12617.990234375,12617.990234375,145984300
2020-06-10,12719.150390625,12763.8896484375,12471.0595703125,12530.16015625,12530.16015625,112489400
2020-06-11,12223.419921875,12301.9501953125,11970.2900390625,11970.2900390625,11970.2900390625,133278800
2020-06-12,11876.33984375,12172.6298828125,11828.66015625,11949.2802734375,11949.2802734375,118016300
2020-06-15,11661.3603515625,11968.0595703125,11597.8203125,11911.349609375,11911.349609375,99879200
2020-06-16,12168.3701171875,12434.26953125,12132.7998046875,12315.66015625,12315.66015625,122780400
2020-06-17,12312.4404296875,12432.23046875,12288.169921875,12382.1396484375,12382.1396484375,102040400
2020-06-18,12347.490234375,12483.83984375,12189.669921875,12281.5302734375,12281.5302734375,154821700
2020-06-19,12375.1796875,12447.150390625,12319.1904296875,12330.759765625,12330.759765625,227975200
2020-06-22,12194.48046875,12399.3701171875,12172.1201171875,12262.9697265625,12262.9697265625,91977200
2020-06-23,12360.08984375,12616.1201171875,12332.099609375,12523.759765625,12523.759765625,113421700
2020-06-24,12459.8095703125,12489.240234375,12093.9404296875,12093.9404296875,12093.9404296875,102775200
2020-06-25,12102.25,12236.4599609375,11957.3095703125,12177.8701171875,12177.8701171875,128245800
2020-06-26,12308.48046875,12347.4501953125,12060.8896484375,12089.3896484375,12089.3896484375,111965200
2020-06-29,12090.41015625,12297.6796875,12045.259765625,12232.1201171875,12232.1201171875,121308400
2020-06-30,12287.9404296875,12350.349609375,12188.08984375,12310.9296875,12310.9296875,124633200
2020-07-01,12391.7197265625,12391.7197265625,12095.1103515625,12260.5703125,12260.5703125,81131500
2020-07-02,12378.7998046875,12658.169921875,12370.7197265625,12608.4599609375,12608.4599609375,103857000
2020-07-03,12644.599609375,12649.98046875,12476.1298828125,12528.1796875,12528.1796875,54014400
2020-07-06,12774.76953125,12842.58984375,12655.2099609375,12733.4501953125,12733.4501953125,78193500
2020-07-07,12660.08984375,12661.1201171875,12525.1796875,12616.7998046875,12616.7998046875,78792300
2020-07-08,12542.580078125,12670.1904296875,12463.2197265625,12494.8095703125,12494.8095703125,74362600
2020-07-09,12639.169921875,12709.6796875,12459.16015625,12489.4599609375,12489.4599609375,76140500
2020-07-10,12442.2197265625,12649.990234375,12416.6904296875,12633.7099609375,12633.7099609375,72727400
2020-07-13,12817.1904296875,12836.41015625,12688.9404296875,12799.9697265625,12799.9697265625,72522700
2020-07-14,12642.23046875,12697.91015625,12535.900390625,12697.3603515625,12697.3603515625,76739200
2020-07-15,12812.1103515625,12999.83984375,12773.4404296875,12930.98046875,12930.98046875,78620200
2020-07-16,12857.2998046875,12919.23046875,12805.4697265625,12874.9697265625,12874.9697265625,68007000
2020-07-17,12915.26953125,12954.25,12870.26953125,12919.6103515625,12919.6103515625,75182300
2020-07-20,12898.1103515625,13063.6904296875,12811.7197265625,13046.919921875,13046.919921875,59658600
2020-07-21,13194.9296875,13313.900390625,13147.2998046875,13171.830078125,13171.830078125,92171700
2020-07-22,13165.2900390625,13197.919921875,13067.0595703125,13104.25,13104.25,68185200
2020-07-23,13183.5,13217.73046875,13072.8203125,13103.3896484375,13103.3896484375,64544500
2020-07-24,12919.3095703125,12935.5,12812.01953125,12838.0595703125,12838.0595703125,63775500
2020-07-27,12865.75,12908.66015625,12811.4404296875,12838.66015625,12838.66015625,60602800
2020-07-28,12886.23046875,12936.009765625,12746.4599609375,12835.2802734375,12835.2802734375,58126400
2020-07-29,12819.6298828125,12864.3896484375,12789.9697265625,12822.259765625,12822.259765625,70233500
2020-07-30,12762.1201171875,12768.7099609375,12253.919921875,12379.650390625,12379.650390625,103737800
2020-07-31,12403.099609375,12524.75,12313.3603515625,12313.3603515625,12313.3603515625,81406400
2020-08-03,12374.4599609375,12698.5595703125,12365.6103515625,12646.98046875,12646.98046875,73270900
2020-08-04,12744.1298828125,12768.580078125,12528.0703125,12600.8701171875,12600.8701171875,65605800
2020-08-05,12667.1201171875,12757.0302734375,12632.990234375,12660.25,12660.25,67957000
2020-08-06,12664.5498046875,12799.2099609375,12519.849609375,12591.6796875,12591.6796875,67702900
2020-08-07,12634.7900390625,12691.66015625,12517.4404296875,12674.8798828125,12674.8798828125,57754800
2020-08-10,12729.099609375,12753.1201171875,12605.8203125,12687.5302734375,12687.5302734375,49572900
2020-08-11,12806.9697265625,13046.1298828125,12802.0595703125,12946.8896484375,12946.8896484375,77566500
2020-08-12,12917.33984375,13101.1201171875,12879.1103515625,13058.6298828125,13058.6298828125,62437900
2020-08-13,13044.4697265625,13075.25,12956.2998046875,12993.7099609375,12993.7099609375,60055500
2020-08-14,12965.2197265625,12971.080078125,12797.51953125,12901.33984375,12901.33984375,54988600
2020-08-17,12924.8798828125,12960.83984375,12847.849609375,12920.66015625,12920.66015625,44400800
2020-08-18,12836.8701171875,13052.83984375,12807.0,12881.759765625,12881.759765625,56723900
2020-08-19,12838.6298828125,12980.7001953125,12833.7998046875,12977.330078125,12977.330078125,52633400
2020-08-20,12829.3896484375,12891.1396484375,12755.51953125,12830.0,12830.0,54738500
2020-08-21,12879.4501953125,12911.26953125,12633.7099609375,12764.7998046875,12764.7998046875,71999900
2020-08-24,12945.9697265625,13104.3095703125,12924.7001953125,13066.5400390625,13066.5400390625,64175000
2020-08-25,13136.76953125,13221.8203125,13060.8701171875,13061.6201171875,13061.6201171875,55974200
2020-08-26,13041.830078125,13192.3203125,13010.5302734375,13190.150390625,13190.150390625,46701500
2020-08-27,13206.580078125,13218.0498046875,13087.3701171875,13096.3603515625,13096.3603515625,53031400
2020-08-28,13140.599609375,13147.240234375,12951.259765625,13033.2001953125,13033.2001953125,63768900
2020-08-31,13103.9296875,13148.1904296875,12923.759765625,12945.3798828125,12945.3798828125,59561900
2020-09-01,13037.2001953125,13127.2802734375,12850.2998046875,12974.25,12974.25,63053900
2020-09-02,13071.66015625,13303.169921875,13062.169921875,13243.4296875,13243.4296875,80774100
2020-09-03,13354.7197265625,13460.4599609375,13004.830078125,13057.76953125,13057.76953125,81698500
2020-09-04,12916.1201171875,13127.080078125,12753.6904296875,12842.66015625,12842.66015625,94282700
2020-09-07,12931.400390625,13117.6103515625,12920.919921875,13100.2802734375,13100.2802734375,54819100
2020-09-08,13126.23046875,13147.51953125,12856.5498046875,12968.330078125,12968.330078125,72302300
2020-09-09,12990.51953125,13257.5400390625,12973.4599609375,13237.2099609375,13237.2099609375,73655700
2020-09-10,13265.509765625,13297.7099609375,13161.9296875,13208.8896484375,13208.8896484375,56811700
2020-09-11,13198.740234375,13255.4697265625,13117.4599609375,13202.83984375,13202.83984375,57027900
2020-09-14,13329.6103515625,13339.1396484375,13159.7197265625,13193.66015625,13193.66015625,49242800
2020-09-15,13220.8095703125,13262.8095703125,13138.2001953125,13217.669921875,13217.669921875,60478800
2020-09-16,13224.16015625,13277.23046875,13181.5595703125,13255.3701171875,13255.3701171875,62417900
2020-09-17,13060.1796875,13245.8701171875,13035.9404296875,13208.1201171875,13208.1201171875,55914900
2020-09-18,13210.8603515625,13263.4404296875,13116.25,13116.25,13116.25,185861100
2020-09-21,12998.900390625,12998.900390625,12505.16015625,12542.4404296875,12542.4404296875,119641700
2020-09-22,12629.7099609375,12698.1201171875,12592.9697265625,12594.3896484375,12594.3896484375,69459600
2020-09-23,12737.3203125,12830.7001953125,12642.9697265625,12642.9697265625,12642.9697265625,60244800
2020-09-24,12520.4697265625,12684.7998046875,12512.5,12606.5703125,12606.5703125,61272100
2020-09-25,12615.91015625,12622.76953125,12341.580078125,12469.2001953125,12469.2001953125,66129900
2020-09-28,12673.73046875,12873.400390625,12660.150390625,12870.8701171875,12870.8701171875,72431000
2020-09-29,12817.7900390625,12859.1396484375,12738.2998046875,12825.8203125,12825.8203125,49842200
2020-09-30,12754.76953125,12869.9599609375,12698.419921875,12760.73046875,12760.73046875,70303900
2020-10-01,12812.080078125,12836.650390625,12671.23046875,12730.76953125,12730.76953125,87114100
2020-10-02,12558.7802734375,12690.25,12539.8603515625,12689.0400390625,12689.0400390625,67297700
2020-10-05,12824.0498046875,12842.48046875,12727.75,12828.3095703125,12828.3095703125,56734400
2020-10-06,12858.9697265625,12966.08984375,12779.650390625,12906.01953125,12906.01953125,60566500
2020-10-07,12901.2900390625,12959.01953125,12837.1103515625,12928.5703125,12928.5703125,65533900
2020-10-08,13011.23046875,13100.849609375,12956.6396484375,13042.2099609375,13042.2099609375,64013400
2020-10-09,13070.0400390625,13096.4404296875,13009.98046875,13051.23046875,13051.23046875,58947700
2020-10-12,13086.0595703125,13151.7998046875,13058.33984375,13138.41015625,13138.41015625,48906400
2020-10-13,13132.900390625,13132.900390625,12959.7001953125,13018.990234375,13018.990234375,52838000
2020-10-14,13012.6904296875,13066.4404296875,12975.1201171875,13028.0595703125,13028.0595703125,52929600
2020-10-15,12826.1298828125,12839.5498046875,12599.8203125,12703.75,12703.75,78930900
2020-10-16,12773.349609375,12955.8603515625,12733.0595703125,12908.990234375,12908.990234375,76567800
2020-10-19,12948.6298828125,13028.73046875,12820.259765625,12854.66015625,12854.66015625,48577300
2020-10-20,12819.150390625,12850.2900390625,12725.4501953125,12736.9501953125,12736.9501953125,61466800
2020-10-21,12764.4501953125,12765.0498046875,12545.58984375,12557.6396484375,12557.6396484375,62615800
2020-10-22,12429.41015625,12583.01953125,12345.4501953125,12543.0595703125,12543.0595703125,59735400
2020-10-23,12517.98046875,12718.26953125,12514.990234375,12645.75,12645.75,55669200
2020-10-26,12303.41015625,12404.509765625,12174.2197265625,12177.1796875,12177.1796875,81595500
2020-10-27,12206.419921875,12223.599609375,12034.7998046875,12063.5703125,12063.5703125,87405600
2020-10-28,11848.3095703125,11852.01953125,11457.1201171875,11560.509765625,11560.509765625,137190500
2020-10-29,11631.0703125,11707.4296875,11458.5595703125,11598.0703125,11598.0703125,104958400
2020-10-30,11472.6103515625,11614.1298828125,11450.080078125,11556.48046875,11556.48046875,85600400
2020-11-02,11602.91015625,11838.0,11551.3603515625,11788.2802734375,11788.2802734375,78370800
2020-11-03,11858.8095703125,12088.98046875,11851.0302734375,12088.98046875,12088.98046875,86771500
2020-11-04,11896.1103515625,12329.9599609375,11848.2099609375,12324.2197265625,12324.2197265625,105442100
2020-11-05,12420.8798828125,12591.2998046875,12398.58984375,12568.08984375,12568.08984375,87078000
2020-11-06,12531.740234375,12595.8701171875,12370.080078125,12480.01953125,12480.01953125,80481100
2020-11-09,12713.1904296875,13297.0498046875,12670.580078125,13095.9697265625,13095.9697265625,189268100
2020-11-10,13109.76953125,13237.58984375,13018.4296875,13163.1103515625,13163.1103515625,142547600
2020-11-11,13205.9501953125,13244.3203125,13138.759765625,13216.1796875,13216.1796875,95527800
2020-11-12,13073.48046875,13168.08984375,13022.2802734375,13052.9501953125,13052.9501953125,82374800
2020-11-13,13036.9697265625,13145.48046875,13004.8203125,13076.7197265625,13076.7197265625,79173300
2020-11-16,13170.51953125,13277.4501953125,13081.1103515625,13138.6103515625,13138.6103515625,85190200
2020-11-17,13130.5400390625,13151.01953125,13050.41015625,13133.4697265625,13133.4697265625,68587800
2020-11-18,13086.4296875,13213.6298828125,13074.669921875,13201.8896484375,13201.8896484375,67639800
2020-11-19,13101.7099609375,13138.1396484375,13034.509765625,13086.16015625,13086.16015625,68038800
2020-11-20,13054.6396484375,13172.91015625,13054.6396484375,13137.25,13137.25,70127200
2020-11-23,13215.4404296875,13312.419921875,13126.9697265625,13126.9697265625,13126.9697265625,68582800
2020-11-24,13254.419921875,13296.759765625,13192.3203125,13292.4404296875,13292.4404296875,82733000
2020-11-25,13346.76953125,13346.9599609375,13235.8203125,13289.7998046875,13289.7998046875,76832800
2020-11-26,13315.2099609375,13316.1904296875,13274.8896484375,13286.5703125,13286.5703125,42951900
2020-11-27,13280.509765625,13364.169921875,13272.740234375,13335.6796875,13335.6796875,63823200
2020-11-30,13270.509765625,13445.1103515625,13256.759765625,13291.16015625,13291.16015625,107366400
2020-12-01,13371.66015625,13434.2998046875,13334.990234375,13382.2998046875,13382.2998046875,66675500
2020-12-02,13341.91015625,13359.26953125,13272.4697265625,13313.240234375,13313.240234375,63822100
2020-12-03,13304.830078125,13307.5400390625,13223.9296875,13252.8603515625,13252.8603515625,64310300
2020-12-04,13230.6103515625,13315.3701171875,13225.080078125,13298.9599609375,13298.9599609375,64074800
2020-12-07,13255.7802734375,13289.4296875,13163.259765625,13271.0,13271.0,54320100
2020-12-08,13248.01953125,13297.490234375,13199.4501953125,13278.490234375,13278.490234375,54198400
2020-12-09,13344.1396484375,13454.1298828125,13327.8701171875,13340.259765625,13340.259765625,77308800
2020-12-10,13341.6796875,13370.4404296875,13213.0595703125,13295.73046875,13295.73046875,68806500
2020-12-11,13255.240234375,13265.6103515625,13009.48046875,13114.2998046875,13114.2998046875,82142300
2020-12-14,13224.259765625,13292.2998046875,13190.5302734375,13223.16015625,13223.16015625,63016100
2020-12-15,13216.490234375,13374.9599609375,13210.150390625,13362.8701171875,13362.8701171875,67265000
2020-12-16,13416.2900390625,13596.740234375,13412.41015625,13565.98046875,13565.98046875,77798600
2020-12-17,13691.490234375,13725.83984375,13649.5302734375,13667.25,13667.25,77206700
2020-12-18,13649.66015625,13774.4501953125,13624.25,13630.509765625,13630.509765625,156772100
2020-12-21,13398.2197265625,13399.990234375,13060.33984375,13246.2998046875,13246.2998046875,98290900
2020-12-22,13311.01953125,13441.58984375,13310.419921875,13418.1103515625,13418.1103515625,54622400
2020-12-23,13456.6298828125,13601.7099609375,13456.6298828125,13587.23046875,13587.23046875,48731200
2020-12-28,13779.0498046875,13818.650390625,13740.2099609375,13790.2900390625,13790.2900390625,49250200
2020-12-29,13873.349609375,13903.1103515625,13747.080078125,13761.3798828125,13761.3798828125,43160200
2020-12-30,13750.990234375,13797.08984375,13717.4697265625,13718.7802734375,13718.7802734375,28318700
2021-01-04,13890.2197265625,13907.1298828125,13647.7900390625,13726.740234375,13726.740234375,70206700
2021-01-05,13680.6904296875,13768.1298828125,13566.4697265625,13651.2197265625,13651.2197265625,68899100
2021-01-06,13687.080078125,13919.23046875,13617.1103515625,13891.9697265625,13891.9697265625,92498800
2021-01-07,13946.5302734375,14007.4697265625,13902.240234375,13968.240234375,13968.240234375,86104200
2021-01-08,14106.599609375,14131.51953125,14007.7099609375,14049.5302734375,14049.5302734375,79821100
2021-01-11,13986.419921875,14007.650390625,13806.6904296875,13936.66015625,13936.66015625,67154800
2021-01-12,13985.8896484375,13999.5703125,13871.4404296875,13925.0595703125,13925.0595703125,75789600
2021-01-13,13899.0595703125,13978.4296875,13868.830078125,13939.7099609375,13939.7099609375,70600100
